Age,Gender,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Occupation_Business Owner,Occupation_Freelancer,Occupation_Professional,Occupation_Student
33,2,1,2.5,5.6,5,4.7,2,45,3,6.9,0,0,1,0
32,0,1,4.8,2.6,6,8.7,2,59,3,3.4,1,0,0,0
40,1,0,3.3,6.6,8,4.1,10,6,1,2.6,0,0,1,0
37,1,1,6.1,5.4,3,4.3,7,26,5,10.9,0,0,0,1
26,2,0,4.1,2.4,8,7.6,9,53,2,8.9,0,1,0,0
24,0,1,7.7,3.1,8,8.8,3,39,3,10.3,1,0,0,0
42,2,1,7.0,6.7,7,4.7,8,23,1,13.8,0,0,0,1
50,0,0,2.3,1.3,1,7.8,10,19,1,2.4,0,1,0,0
55,2,1,9.1,4.8,4,8.7,9,47,4,12.6,0,1,0,0
37,0,1,11.9,7.9,10,5.0,6,57,0,10.8,0,0,0,1
28,0,0,8.1,3.4,8,4.5,9,13,1,8.8,0,0,0,1
22,0,1,7.7,5.9,10,5.8,1,9,6,5.6,0,1,0,0
20,2,1,7.1,8.0,4,4.8,10,32,3,7.7,0,1,0,0
37,1,1,6.3,0.7,2,7.3,10,9,2,8.9,0,0,1,0
36,2,0,7.5,3.9,1,4.4,2,51,0,3.7,0,0,0,1
47,0,1,9.2,5.9,5,7.4,3,39,4,12.5,0,0,0,1
51,2,1,4.3,1.6,8,8.9,2,39,0,12.1,0,0,0,1
56,0,1,10.5,4.1,6,6.2,7,33,3,4.1,0,0,0,1
51,2,1,7.8,1.1,10,4.2,2,57,1,6.5,1,0,0,0
39,1,1,6.4,2.4,9,6.4,7,52,0,11.8,1,0,0,0
45,1,1,6.7,0.9,7,7.6,2,37,3,2.8,0,0,0,1
26,0,0,3.9,3.2,4,7.8,10,7,0,7.4,0,1,0,0
39,1,1,7.9,4.1,7,5.2,1,31,0,12.5,0,0,0,1
49,2,0,10.6,7.3,9,4.1,10,20,1,9.7,0,0,1,0
40,2,0,5.4,6.9,9,5.1,3,25,1,7.5,0,0,0,1
30,1,1,11.5,2.0,3,4.5,7,53,4,11.5,0,0,0,1
28,1,1,4.8,6.4,3,8.6,1,40,5,13.3,1,0,0,0
43,1,0,6.8,6.8,6,5.7,9,27,1,6.7,0,1,0,0
19,1,0,8.3,5.1,4,5.1,3,14,3,3.6,0,0,1,0
32,0,1,2.5,2.3,6,4.2,8,51,3,5.9,0,1,0,0
32,1,0,8.1,1.4,2,5.8,6,8,0,9.1,0,0,1,0
26,1,0,8.0,5.6,6,5.6,1,25,1,3.7,0,1,0,0
31,0,1,6.0,1.9,2,6.6,4,39,5,3.9,0,1,0,0
19,2,0,6.5,4.5,7,8.1,5,43,2,12.8,0,0,1,0
55,1,0,10.7,2.0,6,4.1,8,52,3,5.2,0,0,1,0
50,1,1,3.2,6.8,10,8.8,10,44,6,6.2,1,0,0,0
28,0,1,6.4,7.9,8,7.0,1,31,3,2.0,0,1,0,0
25,0,0,3.8,6.3,4,8.9,3,52,3,4.3,0,0,1,0
41,2,0,1.9,2.1,6,6.0,10,5,6,3.1,1,0,0,0
59,0,0,11.5,2.7,8,6.5,9,38,2,8.5,0,1,0,0
20,1,1,9.7,2.8,7,5.5,7,55,5,9.1,0,1,0,0
42,2,0,5.7,5.6,3,6.8,1,7,1,8.8,0,1,0,0
58,0,0,8.7,1.8,8,8.1,6,24,5,6.4,0,0,0,1
34,2,0,1.3,2.1,5,4.3,8,49,2,5.8,0,0,1,0
52,0,1,1.1,6.8,5,8.5,5,12,0,5.6,0,0,1,0
57,2,0,3.4,5.0,5,6.8,7,30,1,9.2,1,0,0,0
21,1,0,10.6,1.9,5,7.5,3,11,6,2.9,0,1,0,0
56,0,0,11.3,7.4,3,6.6,2,39,3,13.1,0,0,1,0
21,2,0,6.2,0.7,2,5.9,2,56,3,10.8,0,1,0,0
60,1,1,5.4,1.6,10,8.5,10,9,6,10.9,0,0,0,1
24,1,1,8.6,6.5,4,8.7,10,53,6,11.4,0,1,0,0
59,2,0,6.7,8.0,5,4.1,4,41,1,2.6,0,1,0,0
19,2,0,4.4,4.5,7,8.5,7,30,4,12.4,1,0,0,0
21,2,0,4.8,2.9,9,6.6,1,31,6,12.1,0,0,0,1
25,0,1,9.9,4.6,6,6.1,6,54,1,10.4,0,1,0,0
44,2,0,8.7,5.2,5,6.2,2,7,5,10.0,1,0,0,0
46,0,0,9.6,2.6,6,4.2,6,48,3,6.3,0,1,0,0
42,0,0,8.7,2.0,10,5.1,5,40,6,2.0,0,1,0,0
25,1,0,7.2,1.3,7,8.2,5,17,5,11.9,0,1,0,0
53,2,0,6.5,6.1,1,8.2,1,29,5,5.8,1,0,0,0
34,0,1,9.0,5.5,2,5.8,7,56,2,13.4,0,0,1,0
48,0,0,3.1,2.3,3,8.2,9,13,6,6.7,0,0,1,0
27,2,1,2.2,4.9,9,7.1,9,48,4,13.4,0,0,0,1
31,1,1,12.0,4.0,8,8.7,10,28,2,6.3,0,0,0,1
58,1,0,1.3,6.9,3,4.7,7,58,6,10.2,1,0,0,0
18,1,0,5.6,5.7,3,8.8,2,13,0,7.0,0,0,0,1
37,2,0,11.0,7.1,9,6.7,7,34,5,10.1,0,0,1,0
44,2,1,5.0,1.4,6,5.4,7,53,5,11.2,1,0,0,0
60,1,1,1.4,7.6,6,6.2,8,55,1,11.0,0,0,1,0
24,1,0,5.7,4.7,4,5.6,8,18,4,12.5,0,1,0,0
60,1,1,5.4,3.2,5,7.0,5,60,2,9.4,0,0,1,0
51,0,1,2.3,1.3,7,5.1,1,30,3,9.7,1,0,0,0
35,2,0,6.6,5.1,2,6.3,8,28,3,7.2,0,0,1,0
57,0,0,3.8,6.8,6,8.1,3,43,0,5.6,0,0,0,1
56,0,0,11.6,2.7,8,5.4,6,32,0,4.2,0,0,0,1
26,0,0,3.0,3.7,9,8.8,8,23,4,13.2,0,1,0,0
44,2,1,1.6,4.3,9,7.8,1,31,5,12.9,0,0,0,1
24,0,1,3.2,2.7,6,5.0,5,60,4,3.5,1,0,0,0
50,1,1,11.8,7.6,5,6.3,8,27,2,10.4,0,0,0,1
57,2,1,6.5,3.3,4,6.4,3,16,3,7.6,1,0,0,0
25,0,1,7.0,2.4,7,8.1,3,52,3,4.9,0,0,1,0
36,1,0,8.8,4.9,8,5.3,9,39,2,8.9,0,0,1,0
25,1,0,11.0,0.7,5,9.0,10,22,2,11.0,0,0,1,0
24,2,0,9.9,2.0,3,4.3,3,55,6,12.0,0,0,0,1
49,2,1,7.3,8.0,6,4.4,5,18,1,4.4,1,0,0,0
30,0,1,1.5,7.8,2,8.7,4,38,0,3.2,0,0,0,1
56,0,0,3.9,3.6,3,4.7,1,18,1,8.5,0,0,0,1
30,1,0,7.5,6.7,6,6.9,8,5,2,10.2,0,1,0,0
34,1,1,11.0,3.2,2,7.8,4,33,6,8.3,1,0,0,0
51,1,0,11.6,0.9,5,7.6,7,24,6,13.9,1,0,0,0
30,0,0,6.2,0.9,5,5.0,6,52,4,7.7,0,1,0,0
40,0,0,3.4,6.0,7,8.7,2,58,1,3.0,0,0,1,0
44,1,1,3.1,1.2,3,4.1,6,56,6,5.8,0,0,0,1
36,2,1,4.2,3.3,8,7.9,2,44,4,4.4,0,0,0,1
28,1,0,8.4,6.3,1,4.7,5,46,0,7.6,0,1,0,0
20,2,1,1.9,2.7,2,4.7,3,46,5,6.2,1,0,0,0
53,0,1,10.3,2.4,6,4.1,6,38,3,8.6,0,0,0,1
49,1,0,3.2,7.8,9,4.6,7,40,0,4.0,0,1,0,0
31,1,1,10.9,6.4,8,5.8,2,43,2,10.1,0,1,0,0
48,0,1,4.0,1.4,3,8.0,3,55,4,10.1,1,0,0,0
39,0,1,5.2,4.1,7,6.5,2,55,2,2.4,0,0,0,1
33,1,0,2.9,2.3,9,4.7,2,42,2,7.6,0,0,0,1
18,0,1,10.5,5.9,10,6.9,3,25,2,7.2,0,1,0,0
18,1,1,10.2,1.6,9,8.5,3,32,6,6.5,0,0,1,0
60,2,0,2.1,4.4,3,6.0,2,15,4,10.4,0,0,0,1
23,2,1,3.6,2.5,5,6.6,2,17,0,3.8,0,0,1,0
25,1,0,2.3,1.3,10,8.4,10,51,2,4.7,1,0,0,0
54,1,0,6.5,3.2,1,6.1,7,59,1,5.5,1,0,0,0
60,0,0,3.6,4.4,5,4.6,8,31,0,9.0,1,0,0,0
49,1,0,1.4,2.3,5,7.9,2,27,3,7.4,0,0,0,1
27,0,1,9.8,0.9,9,8.9,9,47,6,6.3,0,0,1,0
23,2,0,9.2,0.7,1,5.3,4,36,3,11.0,0,1,0,0
50,1,1,8.6,4.3,10,5.7,3,20,6,8.2,0,1,0,0
22,1,0,8.0,8.0,1,4.2,10,44,3,9.3,0,0,0,1
24,2,0,11.4,4.9,4,4.3,3,44,0,4.1,0,1,0,0
34,1,1,4.6,0.8,6,7.2,4,36,0,5.9,0,0,1,0
59,2,1,9.5,4.8,7,6.0,8,35,3,2.3,0,0,1,0
32,0,0,6.9,1.3,5,8.9,9,12,4,11.1,0,0,1,0
47,2,1,5.5,7.8,2,5.9,6,33,0,6.3,0,1,0,0
36,0,0,7.8,5.7,4,7.4,10,7,4,10.4,0,0,1,0
34,2,1,4.6,6.3,10,6.8,8,13,5,6.5,0,0,0,1
47,0,1,9.7,2.6,7,5.4,3,23,3,5.0,0,0,0,1
21,0,0,9.4,3.0,3,8.6,5,46,3,10.1,0,1,0,0
24,0,0,8.4,4.2,1,6.6,7,38,5,13.6,0,1,0,0
29,1,1,3.1,2.1,9,4.5,8,34,6,6.6,0,0,0,1
20,2,1,1.8,0.7,6,8.2,4,24,3,11.4,0,0,0,1
36,1,0,8.2,4.1,10,5.9,7,21,0,13.9,0,1,0,0
41,0,0,1.1,5.3,10,5.2,5,16,0,4.1,0,0,1,0
38,1,1,9.6,4.8,5,7.2,9,29,1,3.2,1,0,0,0
45,1,1,7.6,2.5,1,6.6,9,37,4,2.6,1,0,0,0
25,0,1,4.6,4.1,9,6.3,3,17,6,6.1,1,0,0,0
24,1,0,3.3,3.7,10,5.1,5,51,0,6.5,1,0,0,0
20,1,1,4.5,6.3,4,7.4,1,56,5,4.7,0,1,0,0
18,0,1,11.5,4.2,4,7.1,1,21,3,8.5,0,0,1,0
26,2,0,1.0,5.2,5,6.3,8,34,1,4.5,1,0,0,0
60,0,1,8.9,5.3,10,5.1,1,36,0,8.3,0,0,1,0
59,2,1,2.1,5.3,2,4.4,4,59,4,2.5,0,0,1,0
28,0,1,8.2,2.0,6,4.9,1,45,2,10.7,0,0,1,0
39,0,1,4.9,6.7,7,6.0,10,59,6,3.9,0,0,0,1
40,2,1,1.6,1.5,7,8.9,9,25,2,5.5,0,0,1,0
46,2,1,11.0,5.2,10,8.9,6,31,6,2.9,0,0,1,0
57,1,1,6.6,6.3,8,6.4,1,38,4,9.9,0,1,0,0
35,0,0,5.7,0.8,3,6.4,9,21,0,2.3,1,0,0,0
23,2,1,2.8,1.1,7,5.7,6,23,2,7.4,0,0,1,0
41,1,1,3.1,3.4,5,7.9,3,49,4,5.3,0,0,0,1
39,2,1,6.8,1.3,3,4.7,8,56,6,8.0,0,0,1,0
29,0,1,4.6,2.9,5,4.2,1,12,3,13.0,1,0,0,0
25,1,0,10.5,6.0,9,7.2,2,40,5,4.5,0,1,0,0
43,0,1,8.3,2.3,1,5.4,8,26,4,11.5,0,0,0,1
43,2,0,9.2,5.4,6,6.5,4,48,5,11.6,0,1,0,0
47,2,0,4.1,4.3,9,4.4,2,5,6,8.7,0,0,0,1
35,1,0,3.6,7.8,2,7.1,9,44,4,13.7,0,1,0,0
42,2,0,6.2,2.0,10,5.0,2,33,6,5.2,0,1,0,0
48,0,0,6.5,0.6,6,7.3,5,13,2,5.3,0,0,0,1
44,1,1,10.9,2.7,10,4.6,10,57,1,8.0,1,0,0,0
59,0,0,8.3,4.3,3,6.4,2,60,3,6.5,0,0,1,0
28,2,0,9.3,5.6,2,4.5,10,35,6,11.1,1,0,0,0
25,0,1,10.9,6.1,5,4.2,3,49,3,13.8,1,0,0,0
26,2,0,7.1,3.8,5,4.8,10,36,0,10.0,0,0,1,0
21,0,1,7.3,1.1,9,7.9,1,36,6,2.0,0,0,0,1
28,2,0,5.0,5.5,5,8.5,4,26,5,9.6,1,0,0,0
24,1,0,2.6,2.0,3,7.2,6,41,4,11.5,0,0,0,1
44,2,0,7.0,3.6,10,8.9,8,50,5,10.7,1,0,0,0
55,1,1,7.5,4.0,9,8.0,9,43,4,11.1,0,0,1,0
48,2,0,4.2,3.6,9,4.9,8,38,2,12.2,0,1,0,0
54,2,0,11.4,3.1,4,7.7,3,52,2,12.9,1,0,0,0
46,0,0,7.5,4.8,7,6.2,10,31,5,11.8,0,0,0,1
29,1,1,10.3,7.6,4,6.5,4,12,4,9.3,1,0,0,0
57,0,0,1.7,5.6,1,6.3,9,44,4,7.8,0,1,0,0
42,1,1,9.3,4.3,7,4.0,1,13,5,5.6,1,0,0,0
40,2,0,8.5,4.4,9,5.0,6,49,3,6.2,0,1,0,0
57,2,1,9.9,7.1,9,6.6,9,9,4,10.5,1,0,0,0
19,0,0,4.7,6.7,9,8.7,8,50,3,11.2,0,0,1,0
26,2,0,2.6,6.0,6,5.1,7,46,2,13.1,0,0,0,1
48,0,0,10.3,5.6,1,5.7,10,56,5,7.7,1,0,0,0
49,2,0,8.8,6.7,4,8.9,5,51,5,8.2,0,1,0,0
25,1,1,9.6,3.1,4,5.8,7,46,2,9.8,0,0,1,0
44,0,0,5.0,7.6,9,7.2,7,35,4,4.5,0,0,0,1
46,1,1,5.3,2.5,8,6.1,4,50,3,4.6,1,0,0,0
20,2,0,2.5,2.6,10,4.5,5,39,6,11.0,0,1,0,0
22,1,1,5.7,0.9,1,7.2,4,6,0,2.3,1,0,0,0
34,0,0,5.8,3.8,2,8.6,8,52,4,5.7,0,0,0,1
59,0,1,9.9,2.5,10,8.7,10,21,4,2.1,0,1,0,0
38,2,1,7.4,6.3,5,7.5,9,53,2,13.5,1,0,0,0
18,1,1,9.4,1.1,4,5.5,2,54,1,9.7,0,1,0,0
51,2,1,11.4,1.1,2,6.4,1,16,2,11.1,0,0,1,0
54,1,1,1.6,3.8,3,8.6,2,47,6,6.0,1,0,0,0
54,0,1,8.2,0.6,5,8.0,4,24,5,7.1,0,0,0,1
32,1,1,8.4,4.3,9,6.9,9,59,0,7.8,0,1,0,0
60,1,1,3.2,2.2,3,8.3,8,29,2,2.5,0,0,1,0
39,2,1,11.5,2.0,2,4.7,2,40,1,2.5,0,0,0,1
51,2,0,3.9,7.3,6,4.2,3,29,2,4.7,0,0,1,0
51,1,0,8.6,5.0,1,6.7,9,18,2,11.8,1,0,0,0
57,0,0,7.3,2.1,3,6.5,1,34,2,7.3,1,0,0,0
24,0,0,3.4,1.9,5,5.3,2,8,5,6.8,0,0,1,0
45,0,0,8.4,5.0,5,9.0,6,35,0,5.7,0,0,0,1
60,1,0,6.0,2.1,1,5.0,5,50,6,6.4,1,0,0,0
33,1,1,2.3,1.2,8,7.0,1,52,2,7.2,0,1,0,0
48,1,0,7.7,2.5,8,4.0,9,58,3,12.8,0,0,0,1
40,0,0,4.3,3.0,5,4.0,3,7,0,5.0,1,0,0,0
60,1,0,6.3,2.6,10,7.6,6,9,6,9.8,1,0,0,0
59,1,1,6.7,3.6,3,6.0,3,30,1,3.7,0,1,0,0
42,2,0,9.6,5.6,8,5.7,7,35,3,2.8,0,0,1,0
27,0,1,11.4,4.9,4,8.8,5,11,0,2.3,0,0,0,1
53,2,0,1.3,5.7,4,8.7,2,37,1,12.9,0,0,1,0
57,1,0,4.9,3.3,3,7.4,3,12,1,3.1,0,0,0,1
21,1,0,10.2,7.8,4,6.3,6,45,2,5.5,0,0,1,0
18,0,1,4.5,6.0,10,4.7,10,27,1,5.6,1,0,0,0
59,1,0,8.9,7.7,2,6.8,7,33,6,12.3,0,0,1,0
28,0,0,11.7,2.2,3,6.2,1,44,4,3.5,0,1,0,0
50,0,0,4.7,4.2,6,4.5,4,55,4,7.9,1,0,0,0
48,0,0,11.1,5.4,5,6.7,10,30,1,6.9,1,0,0,0
49,0,0,8.2,6.4,1,6.8,6,60,2,13.0,0,0,1,0
28,0,1,1.3,4.2,3,6.3,10,34,0,3.4,0,1,0,0
22,2,1,2.6,7.6,2,6.5,1,49,3,7.7,1,0,0,0
49,2,1,3.1,4.3,2,4.1,10,51,4,8.7,0,1,0,0
38,2,0,8.3,3.6,9,7.8,3,26,3,8.4,0,0,1,0
33,2,1,6.6,5.8,7,8.9,8,41,0,13.2,0,0,0,1
39,2,1,9.8,5.2,1,4.8,4,12,4,5.1,1,0,0,0
35,0,0,3.1,7.1,7,4.9,3,55,5,9.5,0,1,0,0
21,1,0,8.2,4.3,8,7.2,3,17,1,12.6,0,0,0,1
50,2,1,4.5,6.4,6,6.0,5,22,3,4.2,1,0,0,0
32,0,1,7.6,2.8,2,5.8,4,23,4,12.7,0,1,0,0
53,1,1,10.1,3.6,8,4.3,1,54,0,5.5,1,0,0,0
59,1,1,8.5,5.5,8,4.9,3,58,3,9.8,0,1,0,0
42,0,0,8.2,7.2,8,4.7,7,46,4,7.8,1,0,0,0
43,2,0,7.8,6.2,7,4.2,9,44,5,6.0,0,0,0,1
33,2,1,6.7,2.0,9,8.4,6,16,2,11.7,0,0,0,1
23,2,0,7.9,6.3,4,8.6,1,10,3,11.9,0,1,0,0
47,0,1,11.3,1.5,3,4.9,2,59,6,5.7,1,0,0,0
46,1,1,10.4,6.3,10,7.0,3,15,4,5.2,0,1,0,0
54,2,1,6.1,4.5,3,4.8,8,9,3,3.2,0,1,0,0
46,1,1,4.0,3.3,7,6.8,5,39,1,5.9,0,0,0,1
23,2,1,3.1,0.8,4,6.1,7,38,6,3.7,0,1,0,0
49,0,1,1.5,1.4,5,5.8,4,14,6,5.5,1,0,0,0
46,1,1,11.7,5.5,3,5.3,9,33,2,8.6,1,0,0,0
38,2,1,9.5,2.7,4,7.6,2,26,0,6.1,0,0,0,1
25,1,0,4.1,6.7,3,7.0,2,31,0,3.3,0,1,0,0
49,2,1,8.4,2.0,2,6.9,8,53,2,4.4,0,0,1,0
59,2,0,4.0,2.5,10,8.5,10,37,0,8.5,0,0,1,0
19,2,0,6.5,2.1,6,5.2,1,17,3,11.7,0,0,1,0
24,2,1,2.1,4.6,5,5.9,3,13,2,13.3,0,1,0,0
43,1,1,2.1,4.5,1,4.0,4,33,0,12.5,0,0,1,0
44,1,0,3.8,3.5,3,7.4,1,57,1,13.9,0,0,1,0
20,2,1,3.1,2.5,6,8.3,10,55,2,12.0,0,0,0,1
53,1,0,7.2,3.2,7,6.3,1,45,5,10.1,1,0,0,0
53,2,0,2.2,6.0,9,4.6,9,21,3,12.3,1,0,0,0
18,1,1,1.2,6.4,6,4.0,8,49,5,13.5,0,0,1,0
23,2,0,9.5,1.1,7,7.6,1,44,0,6.6,0,0,1,0
56,2,0,8.4,7.5,6,8.9,6,27,2,5.7,0,0,1,0
57,0,0,6.7,2.4,3,7.9,7,14,3,2.5,0,1,0,0
58,0,0,8.8,6.0,6,8.0,3,8,4,13.1,0,0,1,0
37,0,0,6.3,7.0,2,8.8,10,31,0,11.1,0,1,0,0
50,2,1,10.0,1.5,1,6.0,10,49,6,12.9,0,0,1,0
53,2,0,8.1,2.3,2,6.5,6,38,1,3.3,0,0,1,0
31,0,0,9.3,6.6,9,8.9,9,44,6,12.2,0,0,0,1
59,1,0,5.7,2.0,7,7.1,2,57,0,9.9,0,0,1,0
60,2,1,8.2,0.7,2,8.9,9,47,0,7.2,0,0,1,0
47,0,1,11.4,3.2,4,5.9,8,11,3,12.8,1,0,0,0
39,0,0,11.4,5.1,9,8.7,6,19,3,10.6,1,0,0,0
41,0,0,7.8,5.0,5,8.2,6,43,3,3.8,1,0,0,0
21,0,1,7.7,4.7,3,7.7,3,15,4,5.7,0,0,1,0
32,0,1,5.3,4.5,4,9.0,7,5,6,2.0,0,0,1,0
47,1,1,10.3,3.3,1,8.9,7,26,4,4.6,0,1,0,0
39,1,0,2.6,0.8,3,5.1,1,21,5,3.9,1,0,0,0
53,2,1,1.9,7.8,10,4.1,9,40,0,11.5,0,0,0,1
57,0,0,1.1,3.6,8,6.4,10,22,5,9.4,0,0,1,0
56,0,1,3.7,6.2,3,8.7,6,60,5,10.4,0,1,0,0
48,1,0,10.7,7.4,2,4.9,7,53,2,9.5,1,0,0,0
60,1,1,4.2,3.3,7,5.2,6,34,0,13.3,0,1,0,0
41,1,0,9.9,1.8,2,5.2,1,20,1,8.9,0,1,0,0
46,1,0,2.7,2.1,5,7.0,9,43,6,8.2,0,0,1,0
25,2,0,8.5,1.2,2,5.6,8,20,1,5.8,0,1,0,0
24,2,1,7.6,7.8,8,8.5,9,35,5,5.2,0,1,0,0
60,1,0,5.2,3.5,4,6.6,10,29,6,10.3,0,0,1,0
32,0,0,6.8,7.5,3,7.0,9,53,4,9.7,0,0,1,0
18,0,0,5.7,2.2,4,8.9,4,37,2,8.9,0,0,0,1
39,0,0,7.9,7.0,9,6.2,9,41,5,3.8,0,0,0,1
40,2,0,5.5,7.5,7,4.3,7,54,3,3.9,0,1,0,0
58,0,1,5.9,3.6,2,7.6,5,58,0,3.7,0,0,0,1
36,1,0,2.3,3.8,4,7.7,3,46,0,4.9,0,1,0,0
53,2,1,1.6,0.9,2,6.7,6,53,4,8.7,0,1,0,0
51,2,0,9.5,4.2,6,6.0,9,38,2,6.4,0,0,0,1
41,2,1,5.5,5.3,10,6.3,6,28,0,6.9,1,0,0,0
24,2,0,2.4,5.6,5,6.8,5,14,0,4.6,1,0,0,0
20,0,1,10.4,5.8,9,8.4,8,45,1,4.5,0,0,0,1
28,1,1,2.2,1.2,4,5.1,6,39,0,8.7,0,0,0,1
49,1,0,10.6,2.7,9,5.9,9,36,5,4.1,1,0,0,0
26,2,1,6.6,7.0,9,4.9,7,48,3,6.8,0,0,0,1
44,1,1,11.2,3.4,4,7.9,10,37,6,13.6,0,1,0,0
24,0,0,6.2,7.5,5,7.7,3,58,6,10.4,0,1,0,0
34,1,0,3.0,4.6,3,7.2,2,14,1,7.2,0,1,0,0
57,2,0,4.5,4.5,1,5.9,6,34,1,13.9,0,1,0,0
30,2,1,5.0,7.9,1,8.5,2,56,3,3.6,0,0,0,1
30,0,1,1.2,4.4,4,6.0,5,53,1,3.7,0,1,0,0
25,1,0,1.1,1.8,8,4.7,7,17,2,9.4,0,0,1,0
43,2,1,7.5,7.6,9,5.8,8,7,6,8.3,1,0,0,0
31,0,0,10.2,4.3,3,5.3,6,50,3,6.4,0,0,1,0
47,2,1,11.9,5.6,5,7.9,6,30,1,11.9,0,0,1,0
30,2,1,4.2,2.6,5,8.2,1,53,2,6.6,1,0,0,0
39,2,1,9.4,6.0,4,6.3,7,34,4,13.5,0,0,0,1
24,1,1,6.3,4.7,3,5.3,1,38,6,12.1,1,0,0,0
44,2,0,9.6,4.6,7,8.9,8,52,3,3.0,1,0,0,0
20,2,1,3.8,6.7,7,4.7,10,57,3,6.2,0,0,1,0
58,0,0,3.0,8.0,1,4.5,5,7,5,13.4,1,0,0,0
55,0,0,6.5,7.8,1,4.6,4,16,4,13.6,0,0,1,0
25,1,0,5.4,4.0,6,5.0,5,19,1,13.1,1,0,0,0
46,1,0,11.1,4.0,9,8.6,10,36,3,4.7,0,1,0,0
47,0,1,5.2,7.4,8,4.5,5,30,2,4.0,0,0,0,1
60,2,1,7.0,6.9,7,7.5,6,45,2,9.1,1,0,0,0
55,2,1,5.0,0.5,4,5.9,6,14,3,12.3,0,1,0,0
50,1,1,4.0,1.4,10,7.8,6,17,2,10.6,1,0,0,0
26,2,1,8.4,4.2,6,8.6,4,17,4,6.4,0,1,0,0
49,2,1,8.8,3.9,7,5.6,5,37,0,11.6,1,0,0,0
18,1,1,6.4,4.6,8,8.9,4,34,4,10.5,0,1,0,0
51,2,0,8.3,1.2,5,7.7,1,10,0,2.4,0,0,1,0
21,1,1,1.7,7.8,9,4.4,2,16,0,6.9,0,0,0,1
53,1,1,11.2,3.7,2,5.5,10,22,1,13.5,0,1,0,0
45,0,0,5.1,7.6,9,7.6,5,47,6,2.2,1,0,0,0
55,1,1,11.7,6.5,2,5.4,3,59,0,10.1,0,0,1,0
48,2,1,10.4,7.6,5,7.1,9,12,5,9.1,0,1,0,0
50,2,0,8.2,1.1,5,6.4,2,19,2,11.0,0,1,0,0
29,2,0,4.7,1.3,7,7.7,2,34,2,9.1,1,0,0,0
55,0,1,3.5,1.9,9,4.1,6,51,4,13.1,1,0,0,0
29,1,1,11.9,5.3,7,7.5,4,5,6,9.6,0,1,0,0
26,0,0,1.1,4.3,3,5.3,4,25,2,10.3,0,1,0,0
24,2,0,11.1,5.2,10,8.5,3,24,1,8.1,1,0,0,0
42,1,0,4.6,0.9,1,7.6,4,50,1,5.3,0,1,0,0
60,0,0,11.3,1.2,1,4.3,2,5,1,13.9,0,0,1,0
56,2,1,4.8,1.1,8,4.6,5,35,2,10.7,1,0,0,0
56,0,1,4.2,4.6,4,7.2,3,24,1,6.9,0,0,1,0
38,2,1,9.8,5.5,5,7.2,8,40,5,4.3,0,0,0,1
50,0,0,2.7,0.5,9,5.3,2,60,3,8.4,1,0,0,0
42,1,0,7.3,6.9,4,8.3,10,19,2,8.7,0,0,0,1
44,1,1,2.4,5.9,10,4.1,10,15,6,2.5,0,0,0,1
56,1,1,1.4,3.7,6,7.0,8,12,2,6.0,0,1,0,0
33,0,1,6.4,4.8,1,8.4,8,20,2,2.0,1,0,0,0
35,2,0,6.9,5.5,10,8.1,7,57,5,2.3,1,0,0,0
43,1,0,5.8,5.4,5,7.5,10,56,1,13.5,1,0,0,0
39,2,0,1.1,7.9,1,5.2,10,58,2,6.8,0,0,0,1
36,1,1,6.2,6.9,1,8.3,1,59,1,6.8,0,1,0,0
46,0,0,1.6,0.6,2,7.3,8,5,5,7.7,0,0,1,0
26,0,1,7.2,2.3,5,7.8,1,34,1,2.1,0,0,1,0
26,2,1,3.2,4.4,2,4.8,6,32,6,13.6,1,0,0,0
44,0,0,6.9,0.8,1,6.6,5,31,2,2.5,0,0,0,1
56,2,1,2.8,6.8,10,7.2,5,55,5,8.7,0,0,1,0
50,2,1,5.1,6.3,1,6.3,4,8,2,6.0,0,1,0,0
37,0,0,11.6,7.8,3,6.7,9,57,6,9.3,1,0,0,0
53,1,1,2.0,7.2,9,5.6,10,39,2,5.2,0,0,0,1
38,0,1,1.9,3.4,4,4.3,4,34,3,11.1,0,0,1,0
53,2,1,1.7,7.6,1,8.4,2,55,6,8.4,0,0,0,1
58,1,1,5.6,5.2,4,7.9,10,18,3,7.7,0,1,0,0
31,2,1,3.9,7.8,1,5.4,4,48,0,10.2,0,0,1,0
30,2,0,4.6,2.7,5,6.8,10,46,5,9.8,0,0,0,1
31,0,1,1.9,2.0,1,4.3,10,28,6,6.9,1,0,0,0
57,2,1,6.0,5.7,5,6.9,9,59,4,5.1,0,1,0,0
36,0,1,9.9,2.1,3,4.8,3,21,3,10.2,0,0,0,1
40,1,0,11.7,6.3,10,7.5,2,9,1,8.2,0,0,0,1
26,1,0,10.7,1.7,3,7.4,2,33,3,6.0,0,0,0,1
59,1,0,5.0,3.7,2,4.4,2,27,0,12.0,1,0,0,0
29,0,0,11.8,1.2,10,6.7,8,39,4,3.2,0,0,0,1
50,1,0,9.8,7.0,3,8.6,9,49,4,3.5,1,0,0,0
52,2,1,4.6,3.0,3,7.0,8,38,6,11.4,1,0,0,0
58,2,1,5.9,2.5,10,4.6,9,27,1,10.5,0,0,1,0
